LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,TYPE,X,Y
33.714440000000003,-117.710800000000006,309.300000000000011,0.390000000000000,0.440000000000000,2/4/2012 0:00:00,1002,N,VIIRS,n,2,283.180000000000007,1.110000000000000,N,0.000000000000000,-117.710787940000003,33.714435100000003
34.292729999999999,-118.801119999999997,298.220000000000027,0.380000000000000,0.360000000000000,2/5/2012 0:00:00,0943,N,VIIRS,n,2,282.500000000000000,0.240000000000000,N,0.000000000000000,-118.801107709999997,34.292725099999998
33.715690000000002,-117.712569999999999,308.649999999999977,0.390000000000000,0.360000000000000,2/5/2012 0:00:00,0943,N,VIIRS,n,2,284.370000000000005,1.310000000000000,N,0.000000000000000,-117.712557939999996,33.715685100000002
33.716400000000000,-117.712900000000005,305.660000000000025,0.450000000000000,0.390000000000000,2/6/2012 0:00:00,0924,N,VIIRS,n,2,280.029999999999973,0.820000000000000,N,2.000000000000000,-117.712887940000002,33.716395100000000
33.715780000000002,-117.707970000000003,295.389999999999986,0.450000000000000,0.390000000000000,2/6/2012 0:00:00,0924,N,VIIRS,n,2,279.750000000000000,0.820000000000000,N,0.000000000000000,-117.707957940000000,33.715775100000002
31.964919999999999,-106.584710000000001,295.389999999999986,0.390000000000000,0.360000000000000,2/8/2012 0:00:00,0847,N,VIIRS,n,2,269.449999999999989,0.680000000000000,N,0.000000000000000,-106.584700229999996,31.964914790000002
33.716839999999998,-117.708849999999998,304.269999999999982,0.470000000000000,0.480000000000000,2/9/2012 0:00:00,1008,N,VIIRS,n,2,285.870000000000005,1.460000000000000,N,2.000000000000000,-117.708837939999995,33.716835099999997
33.717269999999999,-117.710390000000004,303.569999999999993,0.430000000000000,0.380000000000000,2/10/2012 0:00:00,0949,N,VIIRS,n,2,273.930000000000007,0.840000000000000,N,2.000000000000000,-117.710377940000001,33.717265099999999
34.292209999999997,-118.803079999999994,301.560000000000002,0.400000000000000,0.370000000000000,2/16/2012 0:00:00,0937,N,VIIRS,n,2,276.149999999999977,0.620000000000000,N,0.000000000000000,-118.803067709999993,34.292205099999997
33.715919999999997,-117.709209999999999,309.079999999999984,0.380000000000000,0.360000000000000,2/16/2012 0:00:00,0937,N,VIIRS,n,2,276.980000000000018,0.600000000000000,N,2.000000000000000,-117.709197939999996,33.715915099999997
34.291240000000002,-118.800880000000006,295.720000000000027,0.400000000000000,0.440000000000000,2/17/2012 0:00:00,0918,N,VIIRS,n,2,276.089999999999975,0.400000000000000,N,0.000000000000000,-118.800867710000006,34.291235100000002
33.714709999999997,-117.713430000000002,299.399999999999977,0.520000000000000,0.420000000000000,2/17/2012 0:00:00,0918,N,VIIRS,n,2,276.910000000000025,1.040000000000000,N,0.000000000000000,-117.713417939999999,33.714705100000003
33.716790000000003,-117.708079999999995,300.470000000000027,0.520000000000000,0.420000000000000,2/17/2012 0:00:00,0918,N,VIIRS,n,2,276.180000000000007,0.240000000000000,N,2.000000000000000,-117.708067940000007,33.716785100000003
33.715820000000001,-117.712329999999994,325.189999999999998,0.450000000000000,0.390000000000000,2/17/2012 0:00:00,2037,N,VIIRS,n,2,294.889999999999986,1.140000000000000,D,0.000000000000000,-117.712317940000005,33.715815100000000
33.714810000000000,-117.711359999999999,300.089999999999975,0.390000000000000,0.440000000000000,2/20/2012 0:00:00,1002,N,VIIRS,n,2,264.019999999999982,0.270000000000000,N,0.000000000000000,-117.711347939999996,33.714805100000000
33.714860000000002,-117.710149999999999,312.040000000000020,0.390000000000000,0.360000000000000,2/21/2012 0:00:00,0943,N,VIIRS,n,2,278.779999999999973,1.120000000000000,N,0.000000000000000,-117.710137939999996,33.714855100000001
34.291089999999997,-118.801850000000002,296.579999999999984,0.500000000000000,0.410000000000000,2/22/2012 0:00:00,0924,N,VIIRS,n,2,281.430000000000007,0.780000000000000,N,0.000000000000000,-118.801837710000001,34.291085099999997
33.714129999999997,-117.708849999999998,306.720000000000027,0.450000000000000,0.390000000000000,2/22/2012 0:00:00,0924,N,VIIRS,n,2,281.779999999999973,1.360000000000000,N,0.000000000000000,-117.708837939999995,33.714125099999997
33.715229999999998,-117.709660000000000,330.439999999999998,0.410000000000000,0.370000000000000,2/22/2012 0:00:00,2043,N,VIIRS,n,2,304.180000000000007,1.670000000000000,D,0.000000000000000,-117.709647939999996,33.715225099999998
33.715840000000000,-117.709530000000001,307.360000000000014,0.510000000000000,0.490000000000000,2/23/2012 0:00:00,0906,N,VIIRS,n,2,283.540000000000020,1.410000000000000,N,2.000000000000000,-117.709517939999998,33.715835100000000
33.715470000000003,-117.708990000000000,296.250000000000000,0.480000000000000,0.650000000000000,2/24/2012 0:00:00,0847,N,VIIRS,n,2,281.329999999999984,0.520000000000000,N,0.000000000000000,-117.708977939999997,33.715465100000003
31.963850000000001,-106.585009999999997,295.860000000000014,0.370000000000000,0.580000000000000,2/26/2012 0:00:00,0809,N,VIIRS,n,2,278.689999999999998,0.720000000000000,N,0.000000000000000,-106.585000230000006,31.963844790000000
34.291339999999998,-118.799819999999997,300.810000000000002,0.400000000000000,0.370000000000000,2/26/2012 0:00:00,0949,N,VIIRS,n,2,276.560000000000002,0.360000000000000,N,0.000000000000000,-118.799807709999996,34.291335099999998
34.291409999999999,-118.802740000000000,296.939999999999998,0.440000000000000,0.380000000000000,3/2/2012 0:00:00,0956,N,VIIRS,n,2,278.990000000000009,0.610000000000000,N,0.000000000000000,-118.802727709999999,34.291405099999999
34.291960000000003,-118.800399999999996,295.040000000000020,0.440000000000000,0.390000000000000,3/2/2012 0:00:00,0956,N,VIIRS,n,2,278.829999999999984,0.470000000000000,N,0.000000000000000,-118.800387709999995,34.291955100000003
33.717480000000002,-117.712100000000007,305.629999999999995,0.500000000000000,0.410000000000000,3/2/2012 0:00:00,0956,N,VIIRS,n,2,278.410000000000025,0.720000000000000,N,2.000000000000000,-117.712087940000004,33.717475100000001
34.290179999999999,-118.800730000000001,300.240000000000009,0.400000000000000,0.370000000000000,3/3/2012 0:00:00,0937,N,VIIRS,n,2,280.529999999999973,0.350000000000000,N,0.000000000000000,-118.800717710000001,34.290175099999999
33.714680000000001,-117.712010000000006,303.620000000000005,0.380000000000000,0.360000000000000,3/3/2012 0:00:00,0937,N,VIIRS,n,2,279.920000000000016,0.540000000000000,N,0.000000000000000,-117.711997940000003,33.714675100000001
34.291260000000001,-118.801670000000001,299.199999999999989,0.400000000000000,0.440000000000000,3/4/2012 0:00:00,0918,N,VIIRS,n,2,288.250000000000000,0.310000000000000,N,0.000000000000000,-118.801657710000001,34.291255100000001
33.717149999999997,-117.711330000000004,308.870000000000005,0.520000000000000,0.420000000000000,3/4/2012 0:00:00,0918,N,VIIRS,n,2,288.480000000000018,1.430000000000000,N,2.000000000000000,-117.711317940000001,33.717145100000003
33.714030000000001,-117.714470000000006,295.980000000000018,0.630000000000000,0.540000000000000,3/5/2012 0:00:00,0859,N,VIIRS,n,2,285.209999999999980,1.160000000000000,N,2.000000000000000,-117.714457940000003,33.714025100000001
33.715400000000002,-117.713009999999997,303.569999999999993,0.630000000000000,0.540000000000000,3/5/2012 0:00:00,0859,N,VIIRS,n,2,285.689999999999998,1.130000000000000,N,2.000000000000000,-117.712997939999994,33.715395100000002
33.716479999999997,-117.709940000000003,308.240000000000009,0.390000000000000,0.440000000000000,3/7/2012 0:00:00,1002,N,VIIRS,n,2,276.490000000000009,1.270000000000000,N,2.000000000000000,-117.709927940000000,33.716475099999997
33.716630000000002,-117.711169999999996,312.120000000000005,0.390000000000000,0.370000000000000,3/8/2012 0:00:00,0943,N,VIIRS,n,2,276.699999999999989,1.490000000000000,N,2.000000000000000,-117.711157940000007,33.716625100000002
34.292569999999998,-118.802830000000000,295.110000000000014,0.500000000000000,0.410000000000000,3/9/2012 0:00:00,0924,N,VIIRS,n,2,283.750000000000000,0.790000000000000,N,0.000000000000000,-118.802817709999999,34.292565099999997
33.714979999999997,-117.709429999999998,319.389999999999986,0.450000000000000,0.390000000000000,3/9/2012 0:00:00,0924,N,VIIRS,n,2,283.779999999999973,0.820000000000000,N,0.000000000000000,-117.709417939999994,33.714975099999997
31.964960000000001,-106.584450000000004,333.470000000000027,0.390000000000000,0.360000000000000,3/11/2012 0:00:00,2005,N,VIIRS,l,2,303.740000000000009,1.650000000000000,D,2.000000000000000,-106.584440229999998,31.964954790000000
34.292310000000001,-118.801410000000004,301.439999999999998,0.400000000000000,0.370000000000000,3/13/2012 0:00:00,0949,N,VIIRS,n,2,277.149999999999977,0.580000000000000,N,0.000000000000000,-118.801397710000003,34.292305100000000
33.716479999999997,-117.710200000000000,313.870000000000005,0.400000000000000,0.370000000000000,3/14/2012 0:00:00,0931,N,VIIRS,n,2,277.480000000000018,1.280000000000000,N,2.000000000000000,-117.710187939999997,33.716475099999997
31.964259999999999,-106.584980000000002,296.600000000000023,0.530000000000000,0.420000000000000,3/15/2012 0:00:00,0912,N,VIIRS,n,2,279.649999999999977,0.870000000000000,N,2.000000000000000,-106.584970229999996,31.964254789999998
34.289450000000002,-118.799880000000002,296.019999999999982,0.440000000000000,0.390000000000000,3/18/2012 0:00:00,0956,N,VIIRS,n,2,276.730000000000018,0.570000000000000,N,0.000000000000000,-118.799867710000001,34.289445100000002
31.965180000000000,-106.584980000000002,298.600000000000023,0.430000000000000,0.460000000000000,3/20/2012 0:00:00,0918,N,VIIRS,n,2,272.079999999999984,0.850000000000000,N,2.000000000000000,-106.584970229999996,31.965174789999999
33.717579999999998,-117.708399999999997,295.449999999999989,0.520000000000000,0.410000000000000,3/20/2012 0:00:00,0918,N,VIIRS,n,2,277.459999999999980,0.530000000000000,N,2.000000000000000,-117.708387939999994,33.717575099999998
33.713760000000001,-117.709159999999997,302.220000000000027,0.520000000000000,0.410000000000000,3/20/2012 0:00:00,0918,N,VIIRS,n,2,277.350000000000023,0.680000000000000,N,0.000000000000000,-117.709147939999994,33.713755100000000
33.716349999999998,-117.713710000000006,297.250000000000000,0.630000000000000,0.540000000000000,3/21/2012 0:00:00,0859,N,VIIRS,n,2,280.259999999999991,0.880000000000000,N,2.000000000000000,-117.713697940000003,33.716345099999998
30.340190000000000,-97.620030000000000,296.319999999999993,0.430000000000000,0.460000000000000,3/22/2012 0:00:00,0841,N,VIIRS,n,2,282.000000000000000,0.600000000000000,N,0.000000000000000,-97.620022419999998,30.340184720000000
33.715620000000001,-117.710780000000000,302.069999999999993,0.360000000000000,0.570000000000000,3/22/2012 0:00:00,1021,N,VIIRS,n,2,281.449999999999989,0.670000000000000,N,0.000000000000000,-117.710767939999997,33.715615100000001
30.340280000000000,-97.618520000000004,299.410000000000025,0.400000000000000,0.370000000000000,3/23/2012 0:00:00,0822,N,VIIRS,n,2,282.699999999999989,0.650000000000000,N,0.000000000000000,-97.618512420000002,30.340274720000000
30.340100000000000,-97.618290000000002,297.709999999999980,0.430000000000000,0.380000000000000,3/24/2012 0:00:00,0803,N,VIIRS,n,2,286.670000000000016,0.520000000000000,N,0.000000000000000,-97.618282420000000,30.340094720000000
31.965650000000000,-106.585880000000003,315.790000000000020,0.390000000000000,0.360000000000000,3/27/2012 0:00:00,0847,N,VIIRS,n,2,284.279999999999973,1.140000000000000,N,2.000000000000000,-106.585870229999998,31.965644789999999
33.716729999999998,-117.710210000000004,296.199999999999989,0.480000000000000,0.640000000000000,3/27/2012 0:00:00,0847,N,VIIRS,n,2,279.329999999999984,0.640000000000000,N,2.000000000000000,-117.710197940000000,33.716725099999998
33.713749999999997,-117.709500000000006,298.470000000000027,0.440000000000000,0.620000000000000,3/27/2012 0:00:00,1027,N,VIIRS,n,2,278.449999999999989,0.600000000000000,N,0.000000000000000,-117.709487940000002,33.713745099999997
33.715879999999999,-117.711460000000002,305.149999999999977,0.480000000000000,0.480000000000000,3/28/2012 0:00:00,1008,N,VIIRS,n,2,274.589999999999975,0.910000000000000,N,2.000000000000000,-117.711447939999999,33.715875099999998
34.292360000000002,-118.801640000000006,300.279999999999973,0.430000000000000,0.380000000000000,3/30/2012 0:00:00,0931,N,VIIRS,n,2,281.610000000000014,0.640000000000000,N,0.000000000000000,-118.801627710000005,34.292355100000002
33.715589999999999,-117.708830000000006,313.149999999999977,0.500000000000000,0.410000000000000,4/3/2012 0:00:00,0956,N,VIIRS,n,2,282.000000000000000,1.040000000000000,N,0.000000000000000,-117.708817940000003,33.715585099999998
33.715679999999999,-117.709540000000004,308.319999999999993,0.380000000000000,0.360000000000000,4/4/2012 0:00:00,0937,N,VIIRS,n,2,282.290000000000020,0.630000000000000,N,0.000000000000000,-117.709527940000001,33.715675099999999
33.713509999999999,-117.713449999999995,295.670000000000016,0.630000000000000,0.540000000000000,4/6/2012 0:00:00,0859,N,VIIRS,n,2,277.870000000000005,0.800000000000000,N,0.000000000000000,-117.713437940000006,33.713505099999999
33.716130000000000,-117.709059999999994,307.399999999999977,0.360000000000000,0.570000000000000,4/7/2012 0:00:00,1021,N,VIIRS,n,2,283.519999999999982,0.500000000000000,N,2.000000000000000,-117.709047940000005,33.716125099999999
33.717590000000001,-117.710960000000000,313.110000000000014,0.400000000000000,0.440000000000000,4/8/2012 0:00:00,1002,N,VIIRS,n,2,279.850000000000023,1.180000000000000,N,2.000000000000000,-117.710947939999997,33.717585100000001
30.341300000000000,-97.620859999999993,299.139999999999986,0.430000000000000,0.380000000000000,4/9/2012 0:00:00,0803,N,VIIRS,n,2,284.639999999999986,0.610000000000000,N,0.000000000000000,-97.620852420000006,30.341294720000000
33.716560000000001,-117.712119999999999,316.459999999999980,0.400000000000000,0.370000000000000,4/9/2012 0:00:00,0943,N,VIIRS,n,2,282.329999999999984,1.460000000000000,N,2.000000000000000,-117.712107939999996,33.716555100000001
33.716020000000000,-117.712530000000001,319.079999999999984,0.440000000000000,0.390000000000000,4/10/2012 0:00:00,0924,N,VIIRS,n,2,279.019999999999982,1.830000000000000,N,2.000000000000000,-117.712517939999998,33.716015100000000
33.715809999999998,-117.708789999999993,332.610000000000014,0.400000000000000,0.370000000000000,4/10/2012 0:00:00,2043,N,VIIRS,l,2,305.300000000000011,1.610000000000000,D,0.000000000000000,-117.708777940000004,33.715805099999997
31.965039999999998,-106.585059999999999,311.329999999999984,0.370000000000000,0.580000000000000,4/14/2012 0:00:00,0809,N,VIIRS,n,2,285.720000000000027,1.260000000000000,N,0.000000000000000,-106.585050229999993,31.965034790000001
34.291499999999999,-118.803250000000006,301.199999999999989,0.400000000000000,0.370000000000000,4/14/2012 0:00:00,0949,N,VIIRS,n,2,276.290000000000020,0.690000000000000,N,0.000000000000000,-118.803237710000005,34.291495099999999
33.714860000000002,-117.711910000000003,313.060000000000002,0.400000000000000,0.370000000000000,4/15/2012 0:00:00,0931,N,VIIRS,n,2,279.230000000000018,1.450000000000000,N,0.000000000000000,-117.711897940000000,33.714855100000001
33.714329999999997,-117.709909999999994,312.189999999999998,0.420000000000000,0.450000000000000,4/16/2012 0:00:00,0912,N,VIIRS,n,2,280.920000000000016,0.730000000000000,N,0.000000000000000,-117.709897940000005,33.714325100000003
33.717640000000003,-117.710509999999999,303.589999999999975,0.390000000000000,0.590000000000000,4/17/2012 0:00:00,0853,N,VIIRS,n,2,284.449999999999989,0.790000000000000,N,2.000000000000000,-117.710497939999996,33.717635100000003
34.289960000000001,-118.800700000000006,295.160000000000025,0.440000000000000,0.390000000000000,4/19/2012 0:00:00,0956,N,VIIRS,n,2,282.779999999999973,0.390000000000000,N,0.000000000000000,-118.800687710000005,34.289955100000000
30.341259999999998,-97.619410000000002,299.629999999999995,0.500000000000000,0.410000000000000,4/20/2012 0:00:00,0756,N,VIIRS,n,2,286.560000000000002,0.600000000000000,N,0.000000000000000,-97.619402420000000,30.341254719999998
34.292110000000001,-118.801360000000003,302.339999999999975,0.390000000000000,0.370000000000000,4/20/2012 0:00:00,0937,N,VIIRS,n,2,285.620000000000005,0.520000000000000,N,0.000000000000000,-118.801347710000002,34.292105100000001
33.717080000000003,-117.709630000000004,300.500000000000000,0.380000000000000,0.360000000000000,4/20/2012 0:00:00,0937,N,VIIRS,n,2,285.930000000000007,0.820000000000000,N,2.000000000000000,-117.709617940000001,33.717075100000002
34.291849999999997,-118.801950000000005,296.670000000000016,0.400000000000000,0.440000000000000,4/21/2012 0:00:00,0918,N,VIIRS,n,2,285.850000000000023,0.380000000000000,N,0.000000000000000,-118.801937710000004,34.291845100000003
33.716329999999999,-117.708759999999998,334.149999999999977,0.450000000000000,0.390000000000000,4/21/2012 0:00:00,2037,N,VIIRS,l,2,308.329999999999984,2.030000000000000,D,2.000000000000000,-117.708747939999995,33.716325099999999
31.964040000000001,-106.586309999999997,302.850000000000023,0.430000000000000,0.380000000000000,4/23/2012 0:00:00,0840,N,VIIRS,n,2,292.350000000000023,0.710000000000000,N,0.000000000000000,-106.586300230000006,31.964034789999999
33.716169999999998,-117.711330000000004,298.810000000000002,0.480000000000000,0.640000000000000,4/28/2012 0:00:00,0846,N,VIIRS,n,2,281.040000000000020,0.430000000000000,N,2.000000000000000,-117.711317940000001,33.716165099999998
33.714550000000003,-117.712069999999997,308.120000000000005,0.480000000000000,0.480000000000000,4/29/2012 0:00:00,1008,N,VIIRS,n,2,284.180000000000007,0.950000000000000,N,0.000000000000000,-117.712057939999994,33.714545100000002
34.291539999999998,-118.803610000000006,298.899999999999977,0.440000000000000,0.390000000000000,5/5/2012 0:00:00,0955,N,VIIRS,n,2,281.319999999999993,0.660000000000000,N,0.000000000000000,-118.803597710000005,34.291535099999997
33.716580000000000,-117.708439999999996,309.819999999999993,0.500000000000000,0.410000000000000,5/5/2012 0:00:00,0955,N,VIIRS,n,2,283.810000000000002,0.910000000000000,N,0.000000000000000,-117.708427940000007,33.716575100000000
34.290300000000002,-118.803600000000003,296.209999999999980,0.400000000000000,0.370000000000000,5/6/2012 0:00:00,0937,N,VIIRS,n,2,282.509999999999991,0.440000000000000,N,2.000000000000000,-118.803587710000002,34.290295100000002
33.716119999999997,-117.710629999999995,331.899999999999977,0.390000000000000,0.360000000000000,5/6/2012 0:00:00,2056,N,VIIRS,l,2,304.730000000000018,1.140000000000000,D,0.000000000000000,-117.710617940000006,33.716115100000003
34.290610000000001,-118.800539999999998,295.589999999999975,0.400000000000000,0.440000000000000,5/7/2012 0:00:00,0918,N,VIIRS,n,2,282.449999999999989,0.360000000000000,N,0.000000000000000,-118.800527709999997,34.290605100000001
33.716400000000000,-117.710239999999999,295.899999999999977,0.590000000000000,0.700000000000000,5/9/2012 0:00:00,0840,N,VIIRS,n,2,284.589999999999975,0.410000000000000,N,0.000000000000000,-117.710227939999996,33.716395100000000
33.716400000000000,-117.711029999999994,304.350000000000023,0.360000000000000,0.570000000000000,5/9/2012 0:00:00,1020,N,VIIRS,n,2,285.029999999999973,0.700000000000000,N,0.000000000000000,-117.711017940000005,33.716395100000000
33.716380000000001,-117.709819999999993,309.060000000000002,0.360000000000000,0.570000000000000,5/9/2012 0:00:00,1020,N,VIIRS,n,2,285.180000000000007,0.830000000000000,N,0.000000000000000,-117.709807940000005,33.716375100000000
30.339580000000002,-97.617320000000007,295.300000000000011,0.400000000000000,0.370000000000000,5/10/2012 0:00:00,0821,N,VIIRS,n,2,284.490000000000009,0.600000000000000,N,0.000000000000000,-97.617312420000005,30.339574720000002
33.714739999999999,-117.708560000000006,335.759999999999991,0.430000000000000,0.380000000000000,5/11/2012 0:00:00,2102,N,VIIRS,l,2,310.279999999999973,2.390000000000000,D,0.000000000000000,-117.708547940000003,33.714735099999999
33.718640000000001,-117.711529999999996,297.240000000000009,0.480000000000000,0.650000000000000,5/14/2012 0:00:00,0846,N,VIIRS,n,2,284.699999999999989,0.600000000000000,N,0.000000000000000,-117.711517939999993,33.718635100000000
33.716960000000000,-117.709909999999994,300.569999999999993,0.480000000000000,0.650000000000000,5/14/2012 0:00:00,0846,N,VIIRS,n,2,285.060000000000002,0.610000000000000,N,0.000000000000000,-117.709897940000005,33.716955100000000
33.716810000000002,-117.710769999999997,305.850000000000023,0.480000000000000,0.480000000000000,5/15/2012 0:00:00,1008,N,VIIRS,n,2,283.750000000000000,1.010000000000000,N,0.000000000000000,-117.710757939999993,33.716805100000002
30.340250000000001,-97.620829999999998,303.930000000000007,0.390000000000000,0.370000000000000,5/16/2012 0:00:00,0809,N,VIIRS,n,2,287.389999999999986,0.570000000000000,N,0.000000000000000,-97.620822419999996,30.340244720000001
34.293520000000001,-118.802620000000005,298.509999999999991,0.400000000000000,0.370000000000000,5/16/2012 0:00:00,0949,N,VIIRS,n,2,284.519999999999982,0.490000000000000,N,0.000000000000000,-118.802607710000004,34.293515100000000
33.716290000000001,-117.708600000000004,317.240000000000009,0.430000000000000,0.380000000000000,5/16/2012 0:00:00,0949,N,VIIRS,n,2,286.230000000000018,1.560000000000000,N,0.000000000000000,-117.708587940000001,33.716285100000000
34.291660000000000,-118.801569999999998,300.470000000000027,0.430000000000000,0.380000000000000,5/17/2012 0:00:00,0930,N,VIIRS,n,2,286.569999999999993,0.460000000000000,N,0.000000000000000,-118.801557709999997,34.291655100000000
33.714810000000000,-117.710819999999998,317.629999999999995,0.400000000000000,0.370000000000000,5/17/2012 0:00:00,0930,N,VIIRS,n,2,287.120000000000005,1.400000000000000,N,0.000000000000000,-117.710807939999995,33.714805100000000
30.339890000000000,-97.619029999999995,301.019999999999982,0.530000000000000,0.420000000000000,5/20/2012 0:00:00,0834,N,VIIRS,n,2,290.009999999999991,0.720000000000000,N,0.000000000000000,-97.619022419999993,30.339884720000001
34.291989999999998,-118.803640000000001,295.459999999999980,0.440000000000000,0.380000000000000,5/21/2012 0:00:00,0955,N,VIIRS,n,2,285.000000000000000,0.380000000000000,N,0.000000000000000,-118.803627710000001,34.291985099999998
33.715370000000000,-117.708200000000005,309.879999999999995,0.500000000000000,0.410000000000000,5/21/2012 0:00:00,0955,N,VIIRS,n,2,287.449999999999989,0.820000000000000,N,0.000000000000000,-117.708187940000002,33.715365100000000
30.339929999999999,-97.621549999999999,305.709999999999980,0.510000000000000,0.410000000000000,5/22/2012 0:00:00,0756,N,VIIRS,n,2,290.750000000000000,1.120000000000000,N,0.000000000000000,-97.621542419999997,30.339924719999999
